route_name,origin,destination,service_type,route_name_simple,origin_country,destination_country,distance_km,operator,type,train_gco2_pkm,plane_gco2_pkm,train_co2_kg,plane_co2_kg,co2_savings_kg,savings_percent,emission_source,calculation_date,is_outlier_distance,is_cross_border,distance_category,is_flight_competitive,co2_ratio_train_plane,type_encoded,capacity,passengers_estimated,load_factor,is_underserved
RE,Herrlingen,Donaueschingen,day,Herrlingen → Donaueschingen,CH,CH,116.13,DB Regio (DB Regio AG Baden-Württemberg),day,14,144,1.63,16.72,15.09,90.3,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0975,0,300,131,0.4367,0
RE,Ulm Hbf,Donaueschingen,day,Ulm → Donaueschingen,CH,CH,120.94,DB Regio (DB Regio AG Baden-Württemberg),day,14,144,1.69,17.42,15.73,90.3,Back-on-Track 2022,2026-03-22,0,0,court,1,0.097,0,300,202,0.6733,0
A3,Linz Donau Hauptbahnhof 9,Dornbirn Bahnhof,night,Linz Donau 9 → Dornbirn,AT,AT,353.35,ÖBB,night,14,144,4.95,50.88,45.93,90.3,Back-on-Track 2022,2026-03-22,0,0,moyen,1,0.0973,1,200,123,0.615,0
IC 55,Dortmund Hbf,Dresden Neustadt,day,Dortmund → Dresden Neustadt,DE,DE,439.53,DB,day,14,144,6.15,63.29,57.14,90.3,Back-on-Track 2022,2026-03-22,0,0,long,1,0.0972,0,300,90,0.3,0
Dortmund Hbf → Frankfurt(Main)Hbf,Dortmund Hbf,Frankfurt Main Hbf,night,Dortmund → Frankfurt Main,DE,DE,178.23,DB,night,14,144,2.5,25.67,23.17,90.3,Back-on-Track 2022,2026-03-22,0,0,moyen,1,0.0974,1,200,148,0.74,0
Dortmund Hbf → Freiburg(Breisgau) Hbf,Dortmund Hbf,Freiburg Breisgau Hbf,night,Dortmund → Freiburg Breisgau,DE,DE,392.39,DB,night,14,144,5.49,56.5,51.01,90.3,Back-on-Track 2022,2026-03-22,0,0,moyen,1,0.0972,1,200,100,0.5,0
Dortmund Hbf → Garmisch-Partenkirchen,Dortmund Hbf,Garmisch Partenkirchen,day,Dortmund → Garmisch Partenkirchen,DE,DE,518.93,DB,day,14,144,7.27,74.73,67.46,90.3,Back-on-Track 2022,2026-03-22,0,0,long,1,0.0973,0,300,234,0.78,0
IC 51,Dortmund Hbf,Gera Hbf,day,Dortmund → Gera,DE,DE,329.41,DB,day,14,144,4.61,47.44,42.83,90.3,Back-on-Track 2022,2026-03-22,0,0,moyen,1,0.0972,0,300,199,0.6633,0
Hamburg-Altona → Dortmund Hbf,Hamburg Altona,Dortmund Hbf,day,Hamburg Altona → Dortmund,DE,DE,281.45,DB,day,14,144,3.94,40.53,36.59,90.3,Back-on-Track 2022,2026-03-22,0,0,moyen,1,0.0972,0,300,130,0.4333,0
IC 55,Dortmund Hbf,Hannover Hbf,day,Dortmund → Hannover,DE,DE,183.23,DB,day,14,144,2.57,26.39,23.82,90.3,Back-on-Track 2022,2026-03-22,0,0,moyen,1,0.0974,0,300,208,0.6933,0
Dortmund Hbf → Heidelberg Hbf,Dortmund Hbf,Heidelberg Hbf,day,Dortmund → Heidelberg,DE,DE,250.36,DB,day,14,144,3.51,36.05,32.54,90.3,Back-on-Track 2022,2026-03-22,0,0,moyen,1,0.0974,0,300,153,0.51,0
Immendingen → Dortmund Hbf,Immendingen,Dortmund Hbf,day,Immendingen → Dortmund,DE,DE,408.6,DB,day,14,144,5.72,58.84,53.12,90.3,Back-on-Track 2022,2026-03-22,0,0,long,1,0.0972,0,300,188,0.6267,0
Dortmund Hbf → Innsbruck Hbf,Dortmund Hbf,Innsbruck Hbf,day,Dortmund → Innsbruck,DE,DE,552.27,ÖBB,day,14,144,7.73,79.53,71.8,90.3,Back-on-Track 2022,2026-03-22,0,0,long,1,0.0972,0,300,172,0.5733,0
Dortmund Hbf → Interlaken Ost,Dortmund Hbf,Interlaken Ost,day,Dortmund → Interlaken Ost,DE,DE,537.61,SBB,day,14,144,7.53,77.42,69.89,90.3,Back-on-Track 2022,2026-03-22,0,0,long,1,0.0973,0,300,112,0.3733,0
Dortmund Hbf → Karlsruhe Hbf,Dortmund Hbf,Karlsruhe Hbf,night,Dortmund → Karlsruhe,DE,DE,288.59,DB,night,14,144,4.04,41.56,37.52,90.3,Back-on-Track 2022,2026-03-22,0,0,moyen,1,0.0972,1,200,101,0.505,0
Klagenfurt Hbf → Dortmund Hbf,Klagenfurt Hbf,Dortmund Hbf,day,Klagenfurt → Dortmund,DE,DE,738.63,DB,day,14,144,10.34,106.36,96.02,90.3,Back-on-Track 2022,2026-03-22,1,0,long,0,0.0972,0,300,196,0.6533,0
Dortmund Hbf → Koblenz Hbf,Dortmund Hbf,Koblenz Hbf,night,Dortmund → Koblenz,DE,DE,130.08,DB,night,14,144,1.82,18.73,16.91,90.3,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0972,1,200,110,0.55,0
Dortmund Hbf → Konstanz,Dortmund Hbf,Konstanz,day,Dortmund → Konstanz,DE,DE,446.6,DB,day,14,144,6.25,64.31,58.06,90.3,Back-on-Track 2022,2026-03-22,0,0,long,1,0.0972,0,300,132,0.44,0
IC 51,Leipzig Hbf,Dortmund Hbf,day,Leipzig → Dortmund,DE,DE,341.74,DB,day,14,144,4.78,49.21,44.43,90.3,Back-on-Track 2022,2026-03-22,0,0,moyen,1,0.0971,0,300,107,0.3567,0
Dortmund Hbf → Lindau Hbf,Dortmund Hbf,Lindau Hbf,day,Dortmund → Lindau,DE,DE,469.96,DB,day,14,144,6.58,67.67,61.09,90.3,Back-on-Track 2022,2026-03-22,0,0,long,1,0.0972,0,300,169,0.5633,0
ICE 62,Lindau Reutin,Dortmund Hbf,day,Lindau Reutin → Dortmund,DE,DE,469.68,DB,day,14,144,6.58,67.63,61.05,90.3,Back-on-Track 2022,2026-03-22,0,0,long,1,0.0973,0,300,243,0.81,0
München Hbf → Dortmund Hbf,Munchen Hbf,Dortmund Hbf,night,Munchen → Dortmund,DE,DE,476.82,DB,night,14,144,6.68,68.66,61.98,90.3,Back-on-Track 2022,2026-03-22,0,0,long,1,0.0973,1,200,88,0.44,0
Dortmund Hbf → Nürnberg Hbf,Dortmund Hbf,Nurnberg Hbf,night,Dortmund → Nurnberg,DE,DE,344.65,DB,night,14,144,4.83,49.63,44.8,90.3,Back-on-Track 2022,2026-03-22,0,0,moyen,1,0.0973,1,200,121,0.605,0
Dortmund Hbf → Oberstdorf,Dortmund Hbf,Oberstdorf,day,Dortmund → Oberstdorf,DE,DE,499.94,DB,day,14,144,7.0,71.99,64.99,90.3,Back-on-Track 2022,2026-03-22,0,0,long,1,0.0972,0,300,214,0.7133,0
Dortmund Hbf → Offenburg,Dortmund Hbf,Offenburg,night,Dortmund → Offenburg,DE,DE,339.98,DB,night,14,144,4.76,48.96,44.2,90.3,Back-on-Track 2022,2026-03-22,0,0,moyen,1,0.0972,1,200,118,0.59,0
DEDTM -> FRPNO,Dortmund Hbf,Paris Nord,day,Dortmund → Paris Nord,DE,FR,466.67,Eurostar,day,14,144,6.53,67.2,60.67,90.3,Back-on-Track 2022,2026-03-22,0,1,long,1,0.0972,0,300,260,0.8667,1
D1,Passau Hauptbahnhof,Dortmund Hauptbahnhof,night,Passau → Dortmund,AT,AT,538.43,ÖBB,night,14,144,7.54,77.53,69.99,90.3,Back-on-Track 2022,2026-03-22,0,0,long,1,0.0973,1,200,88,0.44,0
Dortmund Hbf → Seefeld in Tirol,Dortmund Hbf,Seefeld In Tirol,day,Dortmund → Seefeld In Tirol,DE,DE,538.14,DB,day,14,144,7.53,77.49,69.96,90.3,Back-on-Track 2022,2026-03-22,0,0,long,1,0.0972,0,300,169,0.5633,0
Singen(Hohentwiel) → Dortmund Hbf,Singen Hohentwiel,Dortmund Hbf,day,Singen Hohentwiel → Dortmund,DE,DE,429.68,DB,day,14,144,6.02,61.87,55.85,90.3,Back-on-Track 2022,2026-03-22,0,0,long,1,0.0973,0,300,142,0.4733,0
Dortmund Hbf → Stuttgart Hbf,Dortmund Hbf,Stuttgart Hbf,night,Dortmund → Stuttgart,DE,DE,327.8,DB,night,14,144,4.59,47.2,42.61,90.3,Back-on-Track 2022,2026-03-22,0,0,moyen,1,0.0972,1,200,150,0.75,0
Dortmund Hbf → Weimar,Dortmund Hbf,Weimar,day,Dortmund → Weimar,DE,DE,275.38,DB,day,14,144,3.86,39.65,35.79,90.3,Back-on-Track 2022,2026-03-22,0,0,moyen,1,0.0974,0,300,203,0.6767,0
IC 33,Westerland Sylt,Dortmund Hbf,day,Westerland Sylt → Dortmund,DE,DE,381.07,DB,day,14,144,5.33,54.87,49.54,90.3,Back-on-Track 2022,2026-03-22,0,0,moyen,1,0.0971,0,300,267,0.89,1
Dortmund Hbf → Wien Hbf,Dortmund Hbf,Wien Hbf,night,Dortmund → Wien,DE,DE,738.2,ÖBB,night,14,144,10.33,106.3,95.97,90.3,Back-on-Track 2022,2026-03-22,1,0,long,0,0.0972,1,200,137,0.685,0
P816,Dossenheim Sur Zinsel Pressoir,Haguenau Arret Ritmo Moulin Neuf,day,Dossenheim Sur Zinsel Pressoir → Haguenau Arret Ritmo Moulin Neuf,FR,FR,27.71,SNCF,day,14,144,0.39,3.99,3.6,90.2,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0977,0,300,165,0.55,0
P42,Douai,Lens,day,Douai → Lens,FR,FR,19.54,SNCF,day,14,144,0.27,2.81,2.54,90.4,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0961,0,300,159,0.53,0
C40,Lille Flandres,Douai,day,Lille Flandres → Douai,FR,FR,29.49,SNCF,day,14,144,0.41,4.25,3.84,90.4,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0965,0,300,134,0.4467,0
261A,Paris Gare Du Nord,Douai,day,Paris du Nord → Douai,FR,FR,174.1,SNCF,day,14,144,2.44,25.07,22.63,90.3,Back-on-Track 2022,2026-03-22,0,0,moyen,1,0.0973,0,300,165,0.55,0
K40,Saint Quentin,Douai,day,Saint Quentin → Douai,FR,FR,60.93,SNCF,day,14,144,0.85,8.77,7.92,90.3,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0969,0,300,137,0.4567,0
P43,Valenciennes,Douai,day,Valenciennes → Douai,FR,FR,30.31,SNCF,day,14,144,0.42,4.36,3.94,90.4,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0963,0,300,158,0.5267,0
ICE 50,Dresden Neustadt,Frankfurt Main Hbf,day,Dresden Neustadt → Frankfurt Main,DE,DE,373.94,DB,day,14,144,5.24,53.85,48.61,90.3,Back-on-Track 2022,2026-03-22,0,0,moyen,1,0.0973,0,300,209,0.6967,0
ICE 51,Koln Hbf,Dresden Neustadt,day,Koln → Dresden Neustadt,DE,DE,474.57,DB,day,14,144,6.64,68.34,61.7,90.3,Back-on-Track 2022,2026-03-22,0,0,long,1,0.0972,0,300,105,0.35,0
ICE 50,Leipzig Hbf,Dresden Neustadt,day,Leipzig → Dresden Neustadt,DE,DE,99.62,DB,day,14,144,1.39,14.35,12.96,90.3,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0969,0,300,201,0.67,0
Norddeich Mole → Dresden-Neustadt,Norddeich Mole,Dresden Neustadt,day,Norddeich Mole → Dresden Neustadt,DE,DE,529.62,DB,day,14,144,7.41,76.27,68.86,90.3,Back-on-Track 2022,2026-03-22,0,0,long,1,0.0972,0,300,209,0.6967,0
IC 17,Rostock Hbf,Dresden Neustadt,day,Rostock → Dresden Neustadt,DE,DE,352.15,DB,day,14,144,4.93,50.71,45.78,90.3,Back-on-Track 2022,2026-03-22,0,0,moyen,1,0.0972,0,300,145,0.4833,0
ICE 50,Dresden Neustadt,Wiesbaden Hbf,day,Dresden Neustadt → Wiesbaden,DE,DE,403.58,DB,day,14,144,5.65,58.12,52.47,90.3,Back-on-Track 2022,2026-03-22,0,0,long,1,0.0972,0,300,90,0.3,0
Dresden Hbf → Emden Hbf,Dresden Hbf,Emden Hbf,day,Dresden → Emden,DE,DE,514.94,DB,day,14,144,7.21,74.15,66.94,90.3,Back-on-Track 2022,2026-03-22,0,0,long,1,0.0972,0,300,123,0.41,0
Erfurt Hbf → Dresden Hbf,Erfurt Hbf,Dresden Hbf,day,Erfurt → Dresden,DE,DE,188.6,DB,day,14,144,2.64,27.16,24.52,90.3,Back-on-Track 2022,2026-03-22,0,0,moyen,1,0.0972,0,300,208,0.6933,0
Dresden Hbf → Frankfurt(M) Flughafen Fernbf,Dresden Hbf,Frankfurt M Flughafen Fernbf,day,Dresden → Frankfurt M Flughafen Fernbf,DE,DE,380.8,DB,day,14,144,5.33,54.84,49.51,90.3,Back-on-Track 2022,2026-03-22,0,0,moyen,1,0.0972,0,300,149,0.4967,0
Dresden Hbf → Frankfurt(Main)Hbf,Dresden Hbf,Frankfurt Main Hbf,day,Dresden → Frankfurt Main,DE,DE,372.57,DB,day,14,144,5.22,53.65,48.43,90.3,Back-on-Track 2022,2026-03-22,0,0,moyen,1,0.0973,0,300,105,0.35,0
Halle(Saale)Hbf → Dresden Hbf,Halle Saale Hbf,Dresden Hbf,day,Halle Saale → Dresden,DE,DE,130.78,DB,day,14,144,1.83,18.83,17.0,90.3,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0972,0,300,127,0.4233,0
Dresden Hbf → Hamburg Dammtor,Dresden Hbf,Hamburg Dammtor,day,Dresden → Hamburg Dammtor,DE,DE,378.43,DB,day,14,144,5.3,54.49,49.19,90.3,Back-on-Track 2022,2026-03-22,0,0,moyen,1,0.0973,0,300,188,0.6267,0
Dresden Hbf → Hannover Hbf,Dresden Hbf,Hannover Hbf,day,Dresden → Hannover,DE,DE,312.5,DB,day,14,144,4.38,45.0,40.62,90.3,Back-on-Track 2022,2026-03-22,0,0,moyen,1,0.0973,0,300,175,0.5833,0
Dresden Hbf → Köln Hbf,Dresden Hbf,Koln Hbf,night,Dresden → Koln,DE,DE,474.02,DB,night,14,144,6.64,68.26,61.62,90.3,Back-on-Track 2022,2026-03-22,0,0,long,1,0.0973,1,200,113,0.565,0
Dresden Hbf → Leer(Ostfriesl),Dresden Hbf,Leer Ostfriesl,day,Dresden → Leer Ostfriesl,DE,DE,491.98,DB,day,14,144,6.89,70.85,63.96,90.3,Back-on-Track 2022,2026-03-22,0,0,long,1,0.0972,0,300,133,0.4433,0
Dresden Hbf → Leipzig Hbf,Dresden Hbf,Leipzig Hbf,day,Dresden → Leipzig,DE,DE,99.99,DB,day,14,144,1.4,14.4,13.0,90.3,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0972,0,300,132,0.44,0
Magdeburg Hbf → Dresden Hbf,Magdeburg Hbf,Dresden Hbf,night,Magdeburg → Dresden,DE,DE,189.3,DB,night,14,144,2.65,27.26,24.61,90.3,Back-on-Track 2022,2026-03-22,0,0,moyen,1,0.0972,1,200,92,0.46,0
Norddeich Mole → Dresden Hbf,Norddeich Mole,Dresden Hbf,day,Norddeich Mole → Dresden,DE,DE,530.75,DB,day,14,144,7.43,76.43,69.0,90.3,Back-on-Track 2022,2026-03-22,0,0,long,1,0.0972,0,300,223,0.7433,0
Dresden Hbf → Ostseebad Binz,Dresden Hbf,Ostseebad Binz,day,Dresden → Ostseebad Binz,DE,DE,374.19,DB,day,14,144,5.24,53.88,48.64,90.3,Back-on-Track 2022,2026-03-22,0,0,moyen,1,0.0973,0,300,135,0.45,0
Dresden Hbf → Praha hl.n.,Dresden Hbf,Praha Hl N,day,Dresden → Praha Hl N,DE,DE,117.51,CD,day,14,144,1.65,16.92,15.27,90.2,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0975,0,300,205,0.6833,0
Dresden Hbf → Rostock Hbf,Dresden Hbf,Rostock Hbf,day,Dresden → Rostock,DE,DE,354.66,DB,day,14,144,4.97,51.07,46.1,90.3,Back-on-Track 2022,2026-03-22,0,0,moyen,1,0.0973,0,300,218,0.7267,0
Dresden Hbf → Saarbrücken Hbf,Dresden Hbf,Saarbrucken Hbf,day,Dresden → Saarbrucken,DE,DE,520.16,DB,day,14,144,7.28,74.9,67.62,90.3,Back-on-Track 2022,2026-03-22,0,0,long,1,0.0972,0,300,195,0.65,0
Dresden Hbf → Westerland(Sylt),Dresden Hbf,Westerland Sylt,day,Dresden → Westerland Sylt,DE,DE,562.33,DB,day,14,144,7.87,80.98,73.11,90.3,Back-on-Track 2022,2026-03-22,0,0,long,1,0.0972,0,300,131,0.4367,0
Dresden Hbf → Wiesbaden Hbf,Dresden Hbf,Wiesbaden Hbf,day,Dresden → Wiesbaden,DE,DE,402.33,DB,day,14,144,5.63,57.94,52.31,90.3,Back-on-Track 2022,2026-03-22,0,0,long,1,0.0972,0,300,168,0.56,0
K4,Dreux,Granville,night,Dreux → Granville,FR,FR,217.01,SNCF VOYAGEURS,night,14,144,3.04,31.25,28.21,90.3,Back-on-Track 2022,2026-03-22,0,0,moyen,1,0.0973,1,200,119,0.595,0
S9,Rafz,Dubendorf,day,Rafz → Dubendorf,CH,CH,23.44,SBB (Schweizerische Bundesbahnen SBB),day,14,144,0.33,3.38,3.05,90.2,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0976,0,300,109,0.3633,0
S9,Schaffhausen,Dubendorf,day,Schaffhausen → Dubendorf,CH,CH,33.17,SBB (Schweizerische Bundesbahnen SBB),day,14,144,0.46,4.78,4.32,90.4,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0962,0,300,165,0.55,0
Stuttgart Hbf → Duisburg Hbf,Stuttgart Hbf,Duisburg Hbf,day,Stuttgart → Duisburg,DE,DE,340.52,DB,day,14,144,4.77,49.03,44.26,90.3,Back-on-Track 2022,2026-03-22,0,0,moyen,1,0.0973,0,300,97,0.3233,0
K52,Hazebrouck,Dunkerque,day,Hazebrouck → Dunkerque,FR,FR,36.06,SNCF,day,14,144,0.5,5.19,4.69,90.4,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0963,0,300,203,0.6767,0
K90+,Dunkerque,Lille Europe,day,Dunkerque → Lille Europe,FR,FR,65.98,SNCF,day,14,144,0.92,9.5,8.58,90.3,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0968,0,300,129,0.43,0
K70,Dunkerque,Lille Flandres,day,Dunkerque → Lille Flandres,FR,FR,65.88,SNCF,day,14,144,0.92,9.49,8.57,90.3,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0969,0,300,159,0.53,0
261C,Dunkerque,Paris Gare Du Nord,night,Dunkerque → Paris du Nord,FR,FR,239.1,SNCF VOYAGEURS,night,14,144,3.35,34.43,31.08,90.3,Back-on-Track 2022,2026-03-22,0,0,moyen,1,0.0973,1,200,128,0.64,0
Erfurt Hbf → Düsseldorf Hbf,Erfurt Hbf,Dusseldorf Hbf,day,Erfurt → Dusseldorf,DE,DE,297.61,DB,day,14,144,4.17,42.86,38.69,90.3,Back-on-Track 2022,2026-03-22,0,0,moyen,1,0.0973,0,300,138,0.46,0
ICE 41,Dusseldorf Hbf,Frankfurt Main Hbf,day,Dusseldorf → Frankfurt Main,DE,DE,180.74,DB,day,14,144,2.53,26.03,23.5,90.3,Back-on-Track 2022,2026-03-22,0,0,moyen,1,0.0972,0,300,176,0.5867,0
Düsseldorf Hbf → Gera Hbf,Dusseldorf Hbf,Gera Hbf,day,Dusseldorf → Gera,DE,DE,371.07,DB,day,14,144,5.19,53.43,48.24,90.3,Back-on-Track 2022,2026-03-22,0,0,moyen,1,0.0971,0,300,129,0.43,0
ICE 43,Hamburg Altona S,Dusseldorf Hbf,day,Hamburg Altona S → Dusseldorf,DE,DE,335.67,DB,day,14,144,4.7,48.34,43.64,90.3,Back-on-Track 2022,2026-03-22,0,0,moyen,1,0.0972,0,300,189,0.63,0
Düsseldorf Hbf → Innsbruck Hbf,Dusseldorf Hbf,Innsbruck Hbf,day,Dusseldorf → Innsbruck,DE,DE,552.4,ÖBB,day,14,144,7.73,79.55,71.82,90.3,Back-on-Track 2022,2026-03-22,0,0,long,1,0.0972,0,300,90,0.3,0
Düsseldorf Hbf → Karlsruhe Hbf,Dusseldorf Hbf,Karlsruhe Hbf,day,Dusseldorf → Karlsruhe,DE,DE,272.82,DB,day,14,144,3.82,39.29,35.47,90.3,Back-on-Track 2022,2026-03-22,0,0,moyen,1,0.0972,0,300,156,0.52,0
Düsseldorf Hbf → Koblenz Hbf,Dusseldorf Hbf,Koblenz Hbf,day,Dusseldorf → Koblenz,DE,DE,111.59,SWX,day,14,144,1.56,16.07,14.51,90.3,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0971,0,300,237,0.79,0
Düsseldorf Hbf → Leer(Ostfriesl),Dusseldorf Hbf,Leer Ostfriesl,day,Dusseldorf → Leer Ostfriesl,DE,DE,228.31,DB,day,14,144,3.2,32.88,29.68,90.3,Back-on-Track 2022,2026-03-22,0,0,moyen,1,0.0973,0,300,105,0.35,0
Düsseldorf Hbf → Leipzig Hbf,Dusseldorf Hbf,Leipzig Hbf,day,Dusseldorf → Leipzig,DE,DE,388.78,DB,day,14,144,5.44,55.98,50.54,90.3,Back-on-Track 2022,2026-03-22,0,0,moyen,1,0.0972,0,300,120,0.4,0
Düsseldorf Hbf → Luxembourg,Dusseldorf Hbf,Luxembourg,day,Dusseldorf → Luxembourg,DE,DE,186.13,SWX,day,14,144,2.61,26.8,24.19,90.3,Back-on-Track 2022,2026-03-22,0,0,moyen,1,0.0974,0,300,173,0.5767,0
München Hbf → Düsseldorf Hbf,Munchen Hbf,Dusseldorf Hbf,night,Munchen → Dusseldorf,DE,DE,484.33,DB,night,14,144,6.78,69.74,62.96,90.3,Back-on-Track 2022,2026-03-22,0,0,long,1,0.0972,1,200,125,0.625,0
Nürnberg Hbf → Düsseldorf Hbf,Nurnberg Hbf,Dusseldorf Hbf,night,Nurnberg → Dusseldorf,DE,DE,362.66,DB,night,14,144,5.08,52.22,47.14,90.3,Back-on-Track 2022,2026-03-22,0,0,moyen,1,0.0973,1,200,131,0.655,0
Düsseldorf Hbf → Stuttgart Hbf,Dusseldorf Hbf,Stuttgart Hbf,day,Dusseldorf → Stuttgart,DE,DE,320.08,DB,day,14,144,4.48,46.09,41.61,90.3,Back-on-Track 2022,2026-03-22,0,0,moyen,1,0.0972,0,300,172,0.5733,0
Düsseldorf Hbf → Weimar,Dusseldorf Hbf,Weimar,day,Dusseldorf → Weimar,DE,DE,317.39,DB,day,14,144,4.44,45.7,41.26,90.3,Back-on-Track 2022,2026-03-22,0,0,moyen,1,0.0972,0,300,179,0.5967,0
Düsseldorf Hbf → Wien Hbf (Autoreisezuganlage),Dusseldorf Hbf,Wien Hbf Autoreisezuganlage,day,Dusseldorf → Wien Autoreisezuganlage,DE,DE,768.03,ÖBB,day,14,144,10.75,110.6,99.85,90.3,Back-on-Track 2022,2026-03-22,1,0,long,0,0.0972,0,300,200,0.6667,0
IR75,Ebikon,Konstanz,day,Ebikon → Konstanz,CH,CH,89.63,SBB (Schweizerische Bundesbahnen SBB),day,14,144,1.25,12.91,11.66,90.3,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0968,0,300,168,0.56,0
S1,Ebikon,Zug,day,Ebikon → Zug,CH,CH,16.42,SBB (Schweizerische Bundesbahnen SBB),day,14,144,0.23,2.36,2.13,90.3,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0975,0,300,139,0.4633,0
IR70,Ebikon,Zurich Hb,day,Ebikon → Zurich Hb,CH,CH,35.93,SBB (Schweizerische Bundesbahnen SBB),day,14,144,0.5,5.17,4.67,90.3,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0967,0,300,180,0.6,0
R,Lausanne Flon,Echallens,day,Lausanne Flon → Echallens,CH,CH,13.2,LEB (Lausanne-Echallens-Bercher),day,14,144,0.18,1.9,1.72,90.5,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0947,0,300,235,0.7833,0
S19,Koblenz,Effretikon,day,Koblenz → Effretikon,CH,CH,39.6,SBB (Schweizerische Bundesbahnen SBB),day,14,144,0.55,5.7,5.15,90.4,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0965,0,300,144,0.48,0
S8,Pfaffikon Sz,Effretikon,day,Pfaffikon Sz → Effretikon,CH,CH,25.72,SBB (Schweizerische Bundesbahnen SBB),day,14,144,0.36,3.7,3.34,90.3,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0973,0,300,106,0.3533,0
S24,Effretikon,Thalwil,day,Effretikon → Thalwil,CH,CH,17.11,SBB (Schweizerische Bundesbahnen SBB),day,14,144,0.24,2.46,2.22,90.2,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0976,0,300,200,0.6667,0
S24,Zug,Effretikon,day,Zug → Effretikon,CH,CH,30.88,SBB (Schweizerische Bundesbahnen SBB),day,14,144,0.43,4.45,4.02,90.3,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0966,0,300,145,0.4833,0
S19,Effretikon,Zurich Hb,day,Effretikon → Zurich Hb,CH,CH,12.23,SBB (Schweizerische Bundesbahnen SBB),day,14,144,0.17,1.76,1.59,90.3,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0966,0,300,90,0.3,0
S24,Effretikon,Zurich Wipkingen,day,Effretikon → Zurich Wipkingen,CH,CH,12.39,SBB (Schweizerische Bundesbahnen SBB),day,14,144,0.17,1.78,1.61,90.4,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0955,0,300,188,0.6267,0
RB,Freiburg Breisgau Hbf,Efringen Kirchen,day,Freiburg Breisgau → Efringen Kirchen,CH,CH,43.3,DB Regio (DB Regio AG Baden-Württemberg),day,14,144,0.61,6.24,5.63,90.2,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0978,0,300,126,0.42,0
RE,Offenburg,Efringen Kirchen,day,Offenburg → Efringen Kirchen,CH,CH,95.6,DB Regio (DB Regio AG Baden-Württemberg),day,14,144,1.34,13.77,12.43,90.3,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0973,0,300,146,0.4867,0
L27,Egletons,Meymac,day,Egletons → Meymac,FR,FR,16.16,SNCF,day,14,144,0.23,2.33,2.1,90.1,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0987,0,300,165,0.55,0
L27,Tulle,Egletons,day,Tulle → Egletons,FR,FR,28.95,SNCF,day,14,144,0.41,4.17,3.76,90.2,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0983,0,300,159,0.53,0
RB,Ehingen Donau,Herrlingen,day,Ehingen Donau → Herrlingen,CH,CH,19.49,DB Regio (DB Regio AG Baden-Württemberg),day,14,144,0.27,2.81,2.54,90.4,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0961,0,300,182,0.6067,0
RB,Ehingen Donau,Ulm Hbf,day,Ehingen Donau → Ulm,CH,CH,22.9,DB Regio (DB Regio AG Baden-Württemberg),day,14,144,0.32,3.3,2.98,90.3,Back-on-Track 2022,2026-03-22,0,0,court,1,0.097,0,300,130,0.4333,0
S40,Rapperswil Sg,Einsiedeln,day,Rapperswil Sg → Einsiedeln,CH,CH,12.02,SOB-sob (Schweizerische Südostbahn (sob)),day,14,144,0.17,1.73,1.56,90.2,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0983,0,300,173,0.5767,0
S13,Wadenswil,Einsiedeln,day,Wadenswil → Einsiedeln,CH,CH,12.36,SOB-sob (Schweizerische Südostbahn (sob)),day,14,144,0.17,1.78,1.61,90.4,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0955,0,300,138,0.46,0
RE,Zurich Hb,Einsiedeln,day,Zurich Hb → Einsiedeln,CH,CH,31.75,SBB (Schweizerische Bundesbahnen SBB),day,14,144,0.44,4.57,4.13,90.4,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0963,0,300,183,0.61,0
