route_name,origin,destination,service_type,route_name_simple,origin_country,destination_country,distance_km,operator,type,train_gco2_pkm,plane_gco2_pkm,train_co2_kg,plane_co2_kg,co2_savings_kg,savings_percent,emission_source,calculation_date,train_gco2_pkm_ademe,train_co2_kg_ademe,co2_savings_kg_ademe,rail_modal_share_pct
P26,Decize,Moulins Sur Allier,day,Decize → Moulins Sur Allier,FR,FR,32.21,SNCF,day,14,144,0.45,4.64,4.19,90.3,Back-on-Track 2022,2026-03-22,0.00297,0.0956637,4.544336299999999,11.1
K6,Nevers,Decize,day,Nevers → Decize,FR,FR,29.26,SNCF,day,14,144,0.41,4.21,3.8,90.3,Back-on-Track 2022,2026-03-22,0.00297,0.0869022,4.1230978,11.1
R,Delle,Delemont,day,Delle → Delemont,CH,CH,30.15,SBB (Schweizerische Bundesbahnen SBB),day,14,144,0.42,4.34,3.92,90.3,Back-on-Track 2022,2026-03-22,0.014,0.4221,3.9179,21.2
IC51,Delemont,Lausanne,day,Delemont → Lausanne,CH,CH,108.76,SBB (Schweizerische Bundesbahnen SBB),day,14,144,1.52,15.66,14.14,90.3,Back-on-Track 2022,2026-03-22,0.014,1.52264,14.137360000000001,21.2
R,Delemont,Porrentruy,day,Delemont → Porrentruy,CH,CH,21.35,SBB (Schweizerische Bundesbahnen SBB),day,14,144,0.3,3.07,2.77,90.2,Back-on-Track 2022,2026-03-22,0.014,0.2989,2.7710999999999997,21.2
IC51,Yverdon Les Bains,Delemont,day,Yverdon les Bains → Delemont,CH,CH,83.96,SBB (Schweizerische Bundesbahnen SBB),day,14,144,1.18,12.09,10.91,90.2,Back-on-Track 2022,2026-03-22,0.014,1.17544,10.91456,21.2
R,Delle,Porrentruy,day,Delle → Porrentruy,CH,CH,10.8,SBB (Schweizerische Bundesbahnen SBB),day,14,144,0.15,1.56,1.41,90.4,Back-on-Track 2022,2026-03-22,0.014,0.1512,1.4088,21.2
RE,Offenburg,Denzlingen,day,Offenburg → Denzlingen,CH,CH,45.58,DB Regio (DB Regio AG Baden-Württemberg),day,14,144,0.64,6.56,5.92,90.2,Back-on-Track 2022,2026-03-22,0.014,0.63812,5.92188,21.2
C24,Epinal,Saint Die Des Vosges,day,Epinal → Saint Die des Vosges,FR,FR,39.28,SNCF,day,14,144,0.55,5.66,5.11,90.3,Back-on-Track 2022,2026-03-22,0.00297,0.1166616,5.5433384000000006,11.1
C42,Saint Die Des Vosges,Luneville,day,Saint Die des Vosges → Luneville,FR,FR,47.61,SNCF,day,14,144,0.67,6.86,6.19,90.2,Back-on-Track 2022,2026-03-22,0.00297,0.1414017,6.7185983,11.1
C24+,Molsheim,Saint Die Des Vosges,day,Molsheim → Saint Die des Vosges,FR,FR,49.63,SNCF,day,14,144,0.69,7.15,6.46,90.3,Back-on-Track 2022,2026-03-22,0.00297,0.1474011,7.002598900000001,11.1
C42,Saint Die Des Vosges,Nancy,day,Saint Die des Vosges → Nancy,FR,FR,72.87,SNCF,day,14,144,1.02,10.49,9.47,90.3,Back-on-Track 2022,2026-03-22,0.00297,0.2164239,10.2735761,11.1
805B,Paris Est,Saint Die Des Vosges,day,Paris Est → Saint Die des Vosges,FR,FR,344.03,SNCF,day,14,144,4.82,49.54,44.72,90.3,Back-on-Track 2022,2026-03-22,0.00297,1.0217691,48.5182309,11.1
C24+,Saint Die Des Vosges,Rothau,day,Saint Die des Vosges → Rothau,FR,FR,27.47,SNCF,day,14,144,0.38,3.96,3.58,90.4,Back-on-Track 2022,2026-03-22,0.00297,0.0815859,3.8784141,11.1
TER,Saint Die Des Vosges,Rothau,day,Saint Die des Vosges → Rothau,CH,CH,27.5,SNCF (Société Nationale des Chemins de fer Français),day,14,144,0.38,3.96,3.58,90.4,Back-on-Track 2022,2026-03-22,0.014,0.385,3.575,21.2
C24+,Saales,Saint Die Des Vosges,day,Saales → Saint Die des Vosges,FR,FR,13.99,SNCF,day,14,144,0.2,2.01,1.81,90.0,Back-on-Track 2022,2026-03-22,0.00297,0.0415503,1.9684496999999999,11.1
P811,Selestat,Saint Die Des Vosges,day,Selestat → Saint Die des Vosges,FR,FR,36.69,SNCF,day,14,144,0.51,5.28,4.77,90.3,Back-on-Track 2022,2026-03-22,0.00297,0.10896929999999999,5.1710307,11.1
C24+,Strasbourg,Saint Die Des Vosges,day,Strasbourg → Saint Die des Vosges,FR,FR,67.03,SNCF,day,14,144,0.94,9.65,8.71,90.3,Back-on-Track 2022,2026-03-22,0.00297,0.1990791,9.4509209,11.1
P4,Romans Bourg De Peage,Die,day,Romans Bourg de Peage → Die,FR,FR,40.68,SNCF,day,14,144,0.57,5.86,5.29,90.3,Back-on-Track 2022,2026-03-22,0.00297,0.1208196,5.7391804,11.1
P64,Romans Gare Routiere,Die,day,Romans → Die,FR,FR,40.55,SNCF,day,14,144,0.57,5.84,5.27,90.2,Back-on-Track 2022,2026-03-22,0.00297,0.12043349999999999,5.7195665,11.1
P64,Valence Gare Routiere,Die,day,Valence → Die,FR,FR,41.62,SNCF,day,14,144,0.58,5.99,5.41,90.3,Back-on-Track 2022,2026-03-22,0.00297,0.1236114,5.8663886000000005,11.1
P818,Diemeringen,Sarralbe Centre,day,Diemeringen → Sarralbe Centre,FR,FR,13.11,SNCF,day,14,144,0.18,1.89,1.71,90.5,Back-on-Track 2022,2026-03-22,0.00297,0.0389367,1.8510632999999999,11.1
P34,Diemeringen,Sarreguemines,day,Diemeringen → Sarreguemines,FR,FR,20.41,SNCF,day,14,144,0.29,2.94,2.65,90.1,Back-on-Track 2022,2026-03-22,0.00297,0.060617700000000004,2.8793823,11.1
P34,Strasbourg,Diemeringen,day,Strasbourg → Diemeringen,FR,FR,56.38,SNCF,day,14,144,0.79,8.12,7.33,90.3,Back-on-Track 2022,2026-03-22,0.00297,0.1674486,7.952551399999999,11.1
K1,Paris Saint Lazare,Dieppe,day,Paris Saint Lazare → Dieppe,FR,FR,147.04,SNCF,day,14,144,2.06,21.17,19.11,90.3,Back-on-Track 2022,2026-03-22,0.00297,0.43670879999999995,20.7332912,11.1
K1,Dieppe,Rouen Rive Droite,day,Dieppe → Rouen Rive Droite,FR,FR,52.62,SNCF,day,14,144,0.74,7.58,6.84,90.2,Back-on-Track 2022,2026-03-22,0.00297,0.1562814,7.4237186,11.1
S19,Effretikon,Dietikon,day,Effretikon → Dietikon,CH,CH,21.31,SBB (Schweizerische Bundesbahnen SBB),day,14,144,0.3,3.07,2.77,90.2,Back-on-Track 2022,2026-03-22,0.014,0.29834,2.77166,21.2
S19,Pfaffikon Zh,Dietikon,day,Pfaffikon Zh → Dietikon,CH,CH,28.92,SBB (Schweizerische Bundesbahnen SBB),day,14,144,0.4,4.16,3.76,90.4,Back-on-Track 2022,2026-03-22,0.014,0.40488,3.7551200000000002,21.2
S17,Dietikon,Wohlen Ag,day,Dietikon → Wohlen Ag,CH,CH,12.01,AVA-bd (Aargau Verkehr AG),day,14,144,0.17,1.73,1.56,90.2,Back-on-Track 2022,2026-03-22,0.014,0.16814,1.56186,21.2
P72,Lozanne,Digoin,day,Lozanne → Digoin,FR,FR,88.19,SNCF,day,14,144,1.23,12.7,11.47,90.3,Back-on-Track 2022,2026-03-22,0.00297,0.2619243,12.438075699999999,11.1
K6,Dijon,Etang Sur Arroux,day,Dijon → Etang Sur Arroux,FR,FR,81.49,SNCF,day,14,144,1.14,11.73,10.59,90.3,Back-on-Track 2022,2026-03-22,0.00297,0.24202529999999997,11.4879747,11.1
P20,Is Sur Tille,Dijon,day,Is Sur Tille → Dijon,FR,FR,23.22,SNCF,day,14,144,0.33,3.34,3.01,90.1,Back-on-Track 2022,2026-03-22,0.00297,0.0689634,3.2710366,11.1
K7,Laroche Migennes,Dijon,day,Laroche Migennes → Dijon,FR,FR,133.76,SNCF,day,14,144,1.87,19.26,17.39,90.3,Back-on-Track 2022,2026-03-22,0.00297,0.3972672,18.8627328,11.1
P20,Les Laumes Alesia,Dijon,day,les Laumes Alesia → Dijon,FR,FR,48.99,SNCF,day,14,144,0.69,7.05,6.36,90.2,Back-on-Track 2022,2026-03-22,0.00297,0.1455003,6.9044997,11.1
K7,Dijon,Lyon Part Dieu,night,Dijon → Lyon Part Dieu,FR,FR,174.25,SNCF VOYAGEURS,night,14,144,2.44,25.09,22.65,90.3,Back-on-Track 2022,2026-03-22,0.014,2.4395000000000002,22.6505,11.1
K7,Lyon Perrache,Dijon,night,Lyon Perrache → Dijon,FR,FR,175.8,SNCF VOYAGEURS,night,14,144,2.46,25.32,22.86,90.3,Back-on-Track 2022,2026-03-22,0.014,2.4612000000000003,22.8588,11.1
TER,Macon,Dijon,day,Macon → Dijon,CH,CH,114.45,SNCF (Société Nationale des Chemins de fer Français),day,14,144,1.6,16.48,14.88,90.3,Back-on-Track 2022,2026-03-22,0.014,1.6023,14.8777,21.2
K45,Dijon,Nancy,day,Dijon → Nancy,FR,FR,174.27,SNCF,day,14,144,2.44,25.09,22.65,90.3,Back-on-Track 2022,2026-03-22,0.00297,0.5175819,24.5724181,11.1
K6,Nevers,Dijon,night,Nevers → Dijon,FR,FR,146.73,SNCF VOYAGEURS,night,14,144,2.05,21.13,19.08,90.3,Back-on-Track 2022,2026-03-22,0.014,2.05422,19.075779999999998,11.1
TER,Paris Bercy,Dijon,day,Paris Bercy → Dijon,CH,CH,258.78,SNCF (Société Nationale des Chemins de fer Français),day,14,144,3.62,37.26,33.64,90.3,Back-on-Track 2022,2026-03-22,0.014,3.6229199999999997,33.63708,21.2
K7,Dijon,Paris Bercy Bourg Pays D Auv,night,Dijon → Paris Bercy Bourg Pays D Auv,FR,FR,258.82,SNCF VOYAGEURS,night,14,144,3.62,37.27,33.65,90.3,Back-on-Track 2022,2026-03-22,0.014,3.62348,33.64652,11.1
TER,Paris Gare De Lyon,Dijon,day,Paris de Lyon → Dijon,CH,CH,259.68,SNCF (Société Nationale des Chemins de fer Français),day,14,144,3.64,37.39,33.75,90.3,Back-on-Track 2022,2026-03-22,0.014,3.63552,33.75448,21.2
611A,Paris Gare De Lyon Hall 1 2,Dijon,day,Paris de Lyon Hall 1 2 → Dijon,FR,FR,259.75,SNCF,day,14,144,3.64,37.4,33.76,90.3,Back-on-Track 2022,2026-03-22,0.00297,0.7714575,36.6285425,11.1
K5,Paris Est,Dijon,day,Paris Est → Dijon,FR,FR,262.86,SNCF,day,14,144,3.68,37.85,34.17,90.3,Back-on-Track 2022,2026-03-22,0.00297,0.7806942,37.0693058,11.1
P18,Pontarlier,Dijon,night,Pontarlier → Dijon,FR,FR,110.8,SNCF VOYAGEURS,night,14,144,1.55,15.96,14.41,90.3,Back-on-Track 2022,2026-03-22,0.014,1.5512,14.408800000000001,11.1
INCONNU,Reims,Dijon,day,Reims → Dijon,FR,FR,227.73,OCEdefault,day,14,144,3.19,32.79,29.6,90.3,Back-on-Track 2022,2026-03-22,0.014,3.18822,29.601779999999998,11.1
P7,Dijon,Seurre,day,Dijon → Seurre,FR,FR,37.55,SNCF,day,14,144,0.53,5.41,4.88,90.2,Back-on-Track 2022,2026-03-22,0.00297,0.1115235,5.2984765000000005,11.1
K45,Toul,Dijon,day,Toul → Dijon,FR,FR,163.56,SNCF,day,14,144,2.29,23.55,21.26,90.3,Back-on-Track 2022,2026-03-22,0.00297,0.4857732,23.0642268,11.1
K5,Troyes,Dijon,night,Troyes → Dijon,FR,FR,129.84,SNCF VOYAGEURS,night,14,144,1.82,18.7,16.88,90.3,Back-on-Track 2022,2026-03-22,0.014,1.81776,16.88224,11.1
P31,Dol De Bretagne,Dinan,day,Dol de Bretagne → Dinan,FR,FR,24.35,SNCF,day,14,144,0.34,3.51,3.17,90.3,Back-on-Track 2022,2026-03-22,0.00297,0.07231950000000001,3.4376805,11.1
P6,Rennes,Dinan,day,Rennes → Dinan,FR,FR,48.33,SNCF,day,14,144,0.68,6.96,6.28,90.2,Back-on-Track 2022,2026-03-22,0.00297,0.1435401,6.8164599,11.1
RE,Disentis Muster,Ilanz,day,Disentis Muster → Ilanz,CH,CH,27.97,RhB (Rhätische Bahn),day,14,144,0.39,4.03,3.64,90.3,Back-on-Track 2022,2026-03-22,0.014,0.39158,3.6384200000000004,21.2
R,Disentis Muster,Reichenau Tamins,day,Disentis Muster → Reichenau Tamins,CH,CH,44.5,RhB (Rhätische Bahn),day,14,144,0.62,6.41,5.79,90.3,Back-on-Track 2022,2026-03-22,0.014,0.623,5.787,21.2
PE,Disentis Muster,St Moritz,day,Disentis Muster → St Moritz,CH,CH,79.11,RhB (Rhätische Bahn),day,14,144,1.11,11.39,10.28,90.3,Back-on-Track 2022,2026-03-22,0.014,1.10754,10.28246,21.2
PE,Disentis Muster,Zermatt,day,Disentis Muster → Zermatt,CH,CH,113.82,MGB-fo (Matterhorn Gotthard Bahn (fo)),day,14,144,1.59,16.39,14.8,90.3,Back-on-Track 2022,2026-03-22,0.014,1.59348,14.796520000000001,21.2
P31,Trouville Deauville,Dives Cabourg,day,Trouville Deauville → Dives Cabourg,FR,FR,16.13,SNCF,day,14,144,0.23,2.32,2.09,90.1,Back-on-Track 2022,2026-03-22,0.00297,0.0479061,2.2720938999999998,11.1
INCONNU,Saint Dizier,Joinville,day,Saint Dizier → Joinville,FR,FR,26.31,OCEdefault,day,14,144,0.37,3.79,3.42,90.2,Back-on-Track 2022,2026-03-22,0.014,0.36834,3.42166,11.1
K1,Saint Dizier,Paris Est,night,Saint Dizier → Paris Est,FR,FR,191.58,SNCF VOYAGEURS,night,14,144,2.68,27.59,24.91,90.3,Back-on-Track 2022,2026-03-22,0.014,2.6821200000000003,24.90788,11.1
C71,Reims,Saint Dizier,day,Reims → Saint Dizier,FR,FR,96.24,SNCF,day,14,144,1.35,13.86,12.51,90.3,Back-on-Track 2022,2026-03-22,0.00297,0.2858328,13.5741672,11.1
K2,Troyes,Saint Dizier,day,Troyes → Saint Dizier,FR,FR,75.61,SNCF,day,14,144,1.06,10.89,9.83,90.3,Back-on-Track 2022,2026-03-22,0.00297,0.2245617,10.6654383,11.1
INCONNU,Dole,Mouchard,day,Dole → Mouchard,FR,FR,27.09,OCEdefault,day,14,144,0.38,3.9,3.52,90.3,Back-on-Track 2022,2026-03-22,0.014,0.37926,3.52074,11.1
P18,Dole,Pontarlier,day,Dole → Pontarlier,FR,FR,69.12,SNCF,day,14,144,0.97,9.95,8.98,90.3,Back-on-Track 2022,2026-03-22,0.00297,0.2052864,9.744713599999999,11.1
EC,Domodossola I,Geneve,day,Domodossola I → Geneve,CH,CH,166.2,SBB (Schweizerische Bundesbahnen SBB),day,14,144,2.33,23.93,21.6,90.3,Back-on-Track 2022,2026-03-22,0.014,2.3268,21.6032,21.2
RE,Iselle Di Trasquera,Domodossola I,day,Iselle Di Trasquera → Domodossola I,CH,CH,12.3,BLS-bls (BLS AG (bls)),day,14,144,0.17,1.77,1.6,90.4,Back-on-Track 2022,2026-03-22,0.014,0.17220000000000002,1.5977999999999999,21.2
EC,Domodossola I,Lausanne,day,Domodossola I → Lausanne,CH,CH,135.59,SBB (Schweizerische Bundesbahnen SBB),day,14,144,1.9,19.52,17.62,90.3,Back-on-Track 2022,2026-03-22,0.014,1.89826,17.62174,21.2
PE,Domodossola I,Locarno Fart,day,Domodossola I → Locarno Fart,CH,CH,39.53,FART (Ferrovie Autolinee Regionali Ticinesi),day,14,144,0.55,5.69,5.14,90.3,Back-on-Track 2022,2026-03-22,0.014,0.55342,5.13658,21.2
RE,Spiez,Domodossola I,day,Spiez → Domodossola I,CH,CH,79.15,BLS-bls (BLS AG (bls)),day,14,144,1.11,11.4,10.29,90.3,Back-on-Track 2022,2026-03-22,0.014,1.1081,10.2919,21.2
IC,Zurich Hb,Domodossola I,day,Zurich Hb → Domodossola I,CH,CH,141.65,SBB (Schweizerische Bundesbahnen SBB),day,14,144,1.98,20.4,18.42,90.3,Back-on-Track 2022,2026-03-22,0.014,1.9831,18.4169,21.2
P88,Dompierre Halte Routiere,Pontarlier,day,Dompierre Halte → Pontarlier,FR,FR,13.11,SNCF,day,14,144,0.18,1.89,1.71,90.5,Back-on-Track 2022,2026-03-22,0.00297,0.0389367,1.8510632999999999,11.1
RE,Herbertingen,Donaueschingen,day,Herbertingen → Donaueschingen,CH,CH,69.28,DB Regio (DB Regio AG Baden-Württemberg),day,14,144,0.97,9.98,9.01,90.3,Back-on-Track 2022,2026-03-22,0.014,0.96992,9.01008,21.2
RE,Herrlingen,Donaueschingen,day,Herrlingen → Donaueschingen,CH,CH,116.13,DB Regio (DB Regio AG Baden-Württemberg),day,14,144,1.63,16.72,15.09,90.3,Back-on-Track 2022,2026-03-22,0.014,1.62582,15.094179999999998,21.2
RE,Ulm Hbf,Donaueschingen,day,Ulm → Donaueschingen,CH,CH,120.94,DB Regio (DB Regio AG Baden-Württemberg),day,14,144,1.69,17.42,15.73,90.3,Back-on-Track 2022,2026-03-22,0.014,1.69316,15.726840000000001,21.2
A3,Linz Donau Hauptbahnhof 9,Dornbirn Bahnhof,night,Linz Donau 9 → Dornbirn,AT,AT,353.35,ÖBB,night,14,144,4.95,50.88,45.93,90.3,Back-on-Track 2022,2026-03-22,0.014,4.9469,45.9331,13.6
IC 55,Dortmund Hbf,Dresden Neustadt,day,Dortmund → Dresden Neustadt,DE,DE,439.53,DB,day,14,144,6.15,63.29,57.14,90.3,Back-on-Track 2022,2026-03-22,0.014,6.15342,57.13658,9.9
Dortmund Hbf → Frankfurt(Main)Hbf,Dortmund Hbf,Frankfurt Main Hbf,night,Dortmund → Frankfurt Main,DE,DE,178.23,DB,night,14,144,2.5,25.67,23.17,90.3,Back-on-Track 2022,2026-03-22,0.014,2.4952199999999998,23.174780000000002,9.9
Dortmund Hbf → Freiburg(Breisgau) Hbf,Dortmund Hbf,Freiburg Breisgau Hbf,night,Dortmund → Freiburg Breisgau,DE,DE,392.39,DB,night,14,144,5.49,56.5,51.01,90.3,Back-on-Track 2022,2026-03-22,0.014,5.49346,51.00654,9.9
Dortmund Hbf → Garmisch-Partenkirchen,Dortmund Hbf,Garmisch Partenkirchen,day,Dortmund → Garmisch Partenkirchen,DE,DE,518.93,DB,day,14,144,7.27,74.73,67.46,90.3,Back-on-Track 2022,2026-03-22,0.014,7.26502,67.46498,9.9
IC 51,Dortmund Hbf,Gera Hbf,day,Dortmund → Gera,DE,DE,329.41,DB,day,14,144,4.61,47.44,42.83,90.3,Back-on-Track 2022,2026-03-22,0.014,4.61174,42.82826,9.9
Hamburg-Altona → Dortmund Hbf,Hamburg Altona,Dortmund Hbf,day,Hamburg Altona → Dortmund,DE,DE,281.45,DB,day,14,144,3.94,40.53,36.59,90.3,Back-on-Track 2022,2026-03-22,0.014,3.9403,36.5897,9.9
IC 55,Dortmund Hbf,Hannover Hbf,day,Dortmund → Hannover,DE,DE,183.23,DB,day,14,144,2.57,26.39,23.82,90.3,Back-on-Track 2022,2026-03-22,0.014,2.56522,23.82478,9.9
Dortmund Hbf → Heidelberg Hbf,Dortmund Hbf,Heidelberg Hbf,day,Dortmund → Heidelberg,DE,DE,250.36,DB,day,14,144,3.51,36.05,32.54,90.3,Back-on-Track 2022,2026-03-22,0.014,3.50504,32.544959999999996,9.9
Immendingen → Dortmund Hbf,Immendingen,Dortmund Hbf,day,Immendingen → Dortmund,DE,DE,408.6,DB,day,14,144,5.72,58.84,53.12,90.3,Back-on-Track 2022,2026-03-22,0.014,5.720400000000001,53.119600000000005,9.9
Dortmund Hbf → Innsbruck Hbf,Dortmund Hbf,Innsbruck Hbf,day,Dortmund → Innsbruck,DE,DE,552.27,ÖBB,day,14,144,7.73,79.53,71.8,90.3,Back-on-Track 2022,2026-03-22,0.014,7.73178,71.79822,9.9
Dortmund Hbf → Interlaken Ost,Dortmund Hbf,Interlaken Ost,day,Dortmund → Interlaken Ost,DE,DE,537.61,SBB,day,14,144,7.53,77.42,69.89,90.3,Back-on-Track 2022,2026-03-22,0.014,7.526540000000001,69.89346,9.9
Dortmund Hbf → Karlsruhe Hbf,Dortmund Hbf,Karlsruhe Hbf,night,Dortmund → Karlsruhe,DE,DE,288.59,DB,night,14,144,4.04,41.56,37.52,90.3,Back-on-Track 2022,2026-03-22,0.014,4.04026,37.51974,9.9
Klagenfurt Hbf → Dortmund Hbf,Klagenfurt Hbf,Dortmund Hbf,day,Klagenfurt → Dortmund,DE,DE,738.63,DB,day,14,144,10.34,106.36,96.02,90.3,Back-on-Track 2022,2026-03-22,0.014,10.34082,96.01918,9.9
Dortmund Hbf → Koblenz Hbf,Dortmund Hbf,Koblenz Hbf,night,Dortmund → Koblenz,DE,DE,130.08,DB,night,14,144,1.82,18.73,16.91,90.3,Back-on-Track 2022,2026-03-22,0.014,1.8211200000000003,16.90888,9.9
Dortmund Hbf → Konstanz,Dortmund Hbf,Konstanz,day,Dortmund → Konstanz,DE,DE,446.6,DB,day,14,144,6.25,64.31,58.06,90.3,Back-on-Track 2022,2026-03-22,0.014,6.252400000000001,58.0576,9.9
IC 51,Leipzig Hbf,Dortmund Hbf,day,Leipzig → Dortmund,DE,DE,341.74,DB,day,14,144,4.78,49.21,44.43,90.3,Back-on-Track 2022,2026-03-22,0.014,4.78436,44.42564,9.9
Dortmund Hbf → Lindau Hbf,Dortmund Hbf,Lindau Hbf,day,Dortmund → Lindau,DE,DE,469.96,DB,day,14,144,6.58,67.67,61.09,90.3,Back-on-Track 2022,2026-03-22,0.014,6.57944,61.09056,9.9
ICE 62,Lindau Reutin,Dortmund Hbf,day,Lindau Reutin → Dortmund,DE,DE,469.68,DB,day,14,144,6.58,67.63,61.05,90.3,Back-on-Track 2022,2026-03-22,0.014,6.57552,61.05448,9.9
München Hbf → Dortmund Hbf,Munchen Hbf,Dortmund Hbf,night,Munchen → Dortmund,DE,DE,476.82,DB,night,14,144,6.68,68.66,61.98,90.3,Back-on-Track 2022,2026-03-22,0.014,6.67548,61.984519999999996,9.9
Dortmund Hbf → Nürnberg Hbf,Dortmund Hbf,Nurnberg Hbf,night,Dortmund → Nurnberg,DE,DE,344.65,DB,night,14,144,4.83,49.63,44.8,90.3,Back-on-Track 2022,2026-03-22,0.014,4.8251,44.8049,9.9
Dortmund Hbf → Oberstdorf,Dortmund Hbf,Oberstdorf,day,Dortmund → Oberstdorf,DE,DE,499.94,DB,day,14,144,7.0,71.99,64.99,90.3,Back-on-Track 2022,2026-03-22,0.014,6.99916,64.99083999999999,9.9
Dortmund Hbf → Offenburg,Dortmund Hbf,Offenburg,night,Dortmund → Offenburg,DE,DE,339.98,DB,night,14,144,4.76,48.96,44.2,90.3,Back-on-Track 2022,2026-03-22,0.014,4.759720000000001,44.20028,9.9
DEDTM -> FRPNO,Dortmund Hbf,Paris Nord,day,Dortmund → Paris Nord,DE,FR,466.67,Eurostar,day,14,144,6.53,67.2,60.67,90.3,Back-on-Track 2022,2026-03-22,0.014,6.53338,60.66662,9.9
D1,Passau Hauptbahnhof,Dortmund Hauptbahnhof,night,Passau → Dortmund,AT,AT,538.43,ÖBB,night,14,144,7.54,77.53,69.99,90.3,Back-on-Track 2022,2026-03-22,0.014,7.5380199999999995,69.99198,13.6
Dortmund Hbf → Seefeld in Tirol,Dortmund Hbf,Seefeld In Tirol,day,Dortmund → Seefeld In Tirol,DE,DE,538.14,DB,day,14,144,7.53,77.49,69.96,90.3,Back-on-Track 2022,2026-03-22,0.014,7.5339599999999995,69.95604,9.9
Singen(Hohentwiel) → Dortmund Hbf,Singen Hohentwiel,Dortmund Hbf,day,Singen Hohentwiel → Dortmund,DE,DE,429.68,DB,day,14,144,6.02,61.87,55.85,90.3,Back-on-Track 2022,2026-03-22,0.014,6.01552,55.854479999999995,9.9
Dortmund Hbf → Stuttgart Hbf,Dortmund Hbf,Stuttgart Hbf,night,Dortmund → Stuttgart,DE,DE,327.8,DB,night,14,144,4.59,47.2,42.61,90.3,Back-on-Track 2022,2026-03-22,0.014,4.5892,42.610800000000005,9.9
Dortmund Hbf → Weimar,Dortmund Hbf,Weimar,day,Dortmund → Weimar,DE,DE,275.38,DB,day,14,144,3.86,39.65,35.79,90.3,Back-on-Track 2022,2026-03-22,0.014,3.85532,35.79468,9.9
IC 33,Westerland Sylt,Dortmund Hbf,day,Westerland Sylt → Dortmund,DE,DE,381.07,DB,day,14,144,5.33,54.87,49.54,90.3,Back-on-Track 2022,2026-03-22,0.014,5.33498,49.535019999999996,9.9
Dortmund Hbf → Wien Hbf,Dortmund Hbf,Wien Hbf,night,Dortmund → Wien,DE,DE,738.2,ÖBB,night,14,144,10.33,106.3,95.97,90.3,Back-on-Track 2022,2026-03-22,0.014,10.334800000000001,95.9652,9.9
P816,Dossenheim Sur Zinsel Pressoir,Haguenau Arret Ritmo Moulin Neuf,day,Dossenheim Sur Zinsel Pressoir → Haguenau Arret Ritmo Moulin Neuf,FR,FR,27.71,SNCF,day,14,144,0.39,3.99,3.6,90.2,Back-on-Track 2022,2026-03-22,0.00297,0.0822987,3.9077013000000003,11.1
P42,Douai,Lens,day,Douai → Lens,FR,FR,19.54,SNCF,day,14,144,0.27,2.81,2.54,90.4,Back-on-Track 2022,2026-03-22,0.00297,0.058033799999999996,2.7519662,11.1
C40,Lille Flandres,Douai,day,Lille Flandres → Douai,FR,FR,29.49,SNCF,day,14,144,0.41,4.25,3.84,90.4,Back-on-Track 2022,2026-03-22,0.00297,0.08758529999999999,4.1624147,11.1
261A,Paris Gare Du Nord,Douai,day,Paris du Nord → Douai,FR,FR,174.1,SNCF,day,14,144,2.44,25.07,22.63,90.3,Back-on-Track 2022,2026-03-22,0.00297,0.517077,24.552923,11.1
K40,Saint Quentin,Douai,day,Saint Quentin → Douai,FR,FR,60.93,SNCF,day,14,144,0.85,8.77,7.92,90.3,Back-on-Track 2022,2026-03-22,0.00297,0.1809621,8.5890379,11.1
P43,Valenciennes,Douai,day,Valenciennes → Douai,FR,FR,30.31,SNCF,day,14,144,0.42,4.36,3.94,90.4,Back-on-Track 2022,2026-03-22,0.00297,0.0900207,4.2699793,11.1
ICE 50,Dresden Neustadt,Frankfurt Main Hbf,day,Dresden Neustadt → Frankfurt Main,DE,DE,373.94,DB,day,14,144,5.24,53.85,48.61,90.3,Back-on-Track 2022,2026-03-22,0.014,5.2351600000000005,48.61484,9.9
ICE 51,Koln Hbf,Dresden Neustadt,day,Koln → Dresden Neustadt,DE,DE,474.57,DB,day,14,144,6.64,68.34,61.7,90.3,Back-on-Track 2022,2026-03-22,0.014,6.64398,61.696020000000004,9.9
ICE 50,Leipzig Hbf,Dresden Neustadt,day,Leipzig → Dresden Neustadt,DE,DE,99.62,DB,day,14,144,1.39,14.35,12.96,90.3,Back-on-Track 2022,2026-03-22,0.014,1.3946800000000001,12.95532,9.9
Norddeich Mole → Dresden-Neustadt,Norddeich Mole,Dresden Neustadt,day,Norddeich Mole → Dresden Neustadt,DE,DE,529.62,DB,day,14,144,7.41,76.27,68.86,90.3,Back-on-Track 2022,2026-03-22,0.014,7.414680000000001,68.85531999999999,9.9
IC 17,Rostock Hbf,Dresden Neustadt,day,Rostock → Dresden Neustadt,DE,DE,352.15,DB,day,14,144,4.93,50.71,45.78,90.3,Back-on-Track 2022,2026-03-22,0.014,4.9300999999999995,45.7799,9.9
ICE 50,Dresden Neustadt,Wiesbaden Hbf,day,Dresden Neustadt → Wiesbaden,DE,DE,403.58,DB,day,14,144,5.65,58.12,52.47,90.3,Back-on-Track 2022,2026-03-22,0.014,5.65012,52.469879999999996,9.9
Dresden Hbf → Emden Hbf,Dresden Hbf,Emden Hbf,day,Dresden → Emden,DE,DE,514.94,DB,day,14,144,7.21,74.15,66.94,90.3,Back-on-Track 2022,2026-03-22,0.014,7.209160000000001,66.94084000000001,9.9
